
  _real,_time |   _totl,_time |   missn,_time |   timer,_time |   _zulu,_time |   local,_time |   hobbs,_time |   _Vind,_kias |   _Vind,_keas |   Vtrue,_ktas |   Vtrue,_ktgs |   _Vind,__mph |   Vtrue,mphas |   Vtrue,mphgs |   _elev,stick |   ailrn,stick |   ruddr,stick |   sweep,1,deg |   sweep,2,deg |   sweep,h,deg |   _vect,ratio |   sweep,ratio |   incid,ratio |   dihed,ratio |   retra,ratio |   _elev,_surf |   ailrn,_surf |   ruddr,_surf |   nwhel,steer |   _trim,_elev |   _trim,ailrn |   _trim,ruddr |   _flap,handl |   _flap,postn |   _slat,ratio |   sbrak,handl |   sbrak,postn |   pitch,__deg |   _roll,__deg |   hding,_true |   hding,__mag |   alpha,__deg |   _beta,__deg |   hpath,__deg |   vpath,__deg |   _slip,__deg |   __lat,__deg |   __lon,__deg |   __alt,ftmsl |   __alt,ftagl |   ___on,runwy |   __alt,__ind |   __lat,orign |   __lon,orign |   thro1,_part |   power,_1,hp |   thrst,_1,lb |   rpm_1,engin |   rpm_1,_prop |   empty,___lb |   payld,___lb |   _fuel,totlb |   jetti,___lb |   curnt,___lb |   maxim,___lb |   ___cg,ftref |   wing1,_lift |   wing1,_lift |   wing2,_lift |   wing2,_lift |   wing3,_lift |   wing3,_lift |   wing1,_drag |   wing1,_drag |   wing2,_drag |   wing2,_drag |   wing3,_drag |   wing3,_drag | 
    709.33032 |     657.94495 |     657.94495 |       0.00000 |       9.65276 |      10.65276 |       7.81653 |       3.86216 |      19.73550 |      19.75668 |      17.23522 |       4.44449 |      22.73558 |      19.83394 |       0.00007 |       0.00000 |       0.12807 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.00438 |       0.00912 |       0.12730 |       1.28071 |       0.07000 |       0.00000 |       0.00000 |       0.11855 |       0.11855 |       0.00000 |       0.00000 |       0.00000 |       1.07008 |      -0.56949 |     230.49414 |     229.29976 |       1.03280 |       3.93432 |     230.36670 |       0.01981 |       1.63947 |      41.90928 |       2.76422 |     457.14417 |       0.28447 |       1.00000 |     476.89557 |      41.50000 |       3.00000 |       0.26418 |      18.24783 |     145.36539 |    1179.14465 |    1179.14465 |    1721.00000 |     125.55000 |     159.91051 |       0.00000 |    2006.46069 |    2558.00024 |       0.00000 |      47.12046 |      41.42706 |      27.70722 |      22.20624 |       2.62367 |      -1.67740 |       2.22045 |       1.90278 |       0.59876 |       0.46713 |       0.05373 |       0.04409 | 
    714.32404 |     662.93866 |     662.93866 |       0.00000 |       9.65415 |      10.65415 |       7.81792 |       5.54235 |      20.80215 |      20.82423 |      18.04304 |       6.37802 |      23.96410 |      20.76410 |       0.00009 |       0.00000 |       0.20226 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.01765 |       0.00915 |       0.20629 |       2.02258 |       0.07000 |       0.00000 |       0.00000 |       0.11855 |       0.11855 |       0.00000 |       0.00000 |       0.00000 |       0.70485 |      -0.31146 |     211.18633 |     209.99203 |       1.13260 |       0.51983 |     211.57924 |      -0.41106 |      -3.73585 |      41.90900 |       2.76383 |     456.36148 |       0.27020 |       1.00000 |     476.43503 |      41.50000 |       3.00000 |       0.26418 |      18.25970 |     142.66576 |    1178.16089 |    1178.16089 |    1721.00000 |     125.55000 |     159.87131 |       0.00000 |    2006.42139 |    2558.00024 |       0.00000 |      55.79556 |      43.90088 |      29.99283 |      26.64981 |       1.67540 |      -0.25483 |       2.67695 |       2.04286 |       0.64841 |       0.56295 |       0.04431 |       0.03817 | 
    719.32343 |     667.94446 |     667.94446 |       0.00000 |       9.65554 |      10.65554 |       7.81931 |      -9.96345 |       3.61478 |       3.61857 |       0.81657 |     -11.46573 |       4.16418 |       0.93994 |       0.00010 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.01450 |       0.00800 |       0.00621 |       0.00000 |       0.07000 |       0.00000 |       0.00000 |       0.11855 |       0.11855 |       0.00000 |       0.00000 |       0.00000 |      -1.31702 |      -0.35748 |     212.07257 |     210.87833 |      -0.97402 |       3.37735 |     213.46736 |       0.27088 |       0.05445 |      41.90876 |       2.76362 |     455.50217 |       0.29540 |       1.00000 |     475.33600 |      41.50000 |       3.00000 |       0.26418 |      18.06345 |     173.78345 |    1195.02783 |    1195.02783 |    1721.00000 |     125.55000 |     159.83214 |       0.00000 |    2006.38220 |    2558.00024 |       0.00000 |      16.68421 |      -2.53120 |       0.49950 |       0.47369 |       1.47118 |      -1.60678 |       1.05901 |       0.18150 |       0.01109 |       0.01100 |       0.03440 |       0.03649 | 
    724.31238 |     672.93341 |     672.93341 |       0.00000 |       9.65693 |      10.65693 |       7.82069 |     -17.35366 |       2.91255 |       2.91560 |       0.11727 |     -19.97023 |       3.35522 |       0.13496 |       0.00010 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.00574 |       0.00783 |       0.01012 |      -0.98791 |       0.07000 |       0.00000 |       0.00000 |       0.11855 |       0.11855 |       0.00000 |       0.00000 |       0.00000 |       0.52475 |      -0.32701 |     211.58530 |     210.39105 |       1.12840 |       3.60131 |     203.38779 |      -2.51069 |       0.29111 |      41.90876 |       2.76362 |     455.48123 |       0.27456 |       1.00000 |     475.26874 |      41.50000 |       3.00000 |       0.26418 |      18.04919 |     170.85344 |    1196.10840 |    1196.10840 |    1721.00000 |     125.55000 |     159.79303 |       0.00000 |    2006.34314 |    2558.00024 |       0.00000 |      18.60194 |      -2.95487 |       0.46761 |       0.63661 |       1.68648 |      -1.72754 |       1.22468 |       0.19005 |       0.01002 |       0.01356 |       0.04019 |       0.03922 | 
    729.31067 |     677.93170 |     677.93170 |       0.00000 |       9.65831 |      10.65831 |       7.82208 |     -11.65941 |       8.21232 |       8.22090 |       5.53156 |     -13.41741 |       9.46045 |       6.36619 |      -0.02520 |      -0.01161 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.03120 |      -0.00405 |       0.00792 |       0.00000 |       0.07000 |       0.00000 |       0.00000 |       0.11855 |       0.11855 |       0.00000 |       0.00000 |       0.00000 |       0.46208 |      -0.14709 |     208.71866 |     207.52443 |       1.18761 |       6.47414 |     208.88322 |      -0.77893 |       0.17062 |      41.90871 |       2.76358 |     455.25934 |       0.27735 |       1.00000 |     475.12946 |      41.50000 |       3.00000 |       0.26418 |      18.12966 |     162.87859 |    1189.56445 |    1189.56445 |    1721.00000 |     125.55000 |     159.75392 |       0.00000 |    2006.30396 |    2558.00024 |       0.00000 |      20.99326 |       6.31216 |       4.28287 |       4.52546 |       1.93539 |      -1.98692 |       1.13389 |       0.42307 |       0.09229 |       0.09703 |       0.04112 |       0.04134 | 
    734.30133 |     682.92236 |     682.92236 |       0.00000 |       9.65970 |      10.65970 |       7.82347 |      -5.23587 |      13.11117 |      13.12475 |      10.39945 |      -6.02533 |      15.10369 |      11.96872 |       0.00000 |       0.00000 |       0.05324 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.00537 |       0.00819 |       0.05865 |       0.53243 |       0.07000 |       0.00000 |       0.00000 |       0.11855 |       0.11855 |       0.00000 |       0.00000 |       0.00000 |       0.18794 |      -0.32764 |     204.74901 |     203.55481 |       0.95552 |       3.13006 |     204.87984 |      -0.82546 |       0.09001 |      41.90854 |       2.76347 |     454.57413 |       0.29013 |       1.00000 |     474.56793 |      41.50000 |       3.00000 |       0.26418 |      18.17010 |     153.05457 |    1186.22888 |    1186.22888 |    1721.00000 |     125.55000 |     159.71477 |       0.00000 |    2006.26489 |    2558.00024 |       0.00000 |      30.72781 |      17.98988 |      11.26555 |      10.33674 |       1.90111 |      -1.52587 |       1.49926 |       0.86243 |       0.24075 |       0.21744 |       0.03857 |       0.03500 | 
    739.29535 |     687.91638 |     687.91638 |       0.00000 |       9.66109 |      10.66109 |       7.82485 |      13.04160 |      31.31809 |      31.34967 |      28.60597 |      15.00800 |      36.07656 |      32.92333 |       0.00000 |       0.00000 |       0.01152 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.01616 |       0.00675 |       0.02600 |       0.11521 |       0.07000 |       0.00000 |       0.00000 |       0.11855 |       0.11855 |       0.00000 |       0.00000 |       0.00000 |       0.43424 |       0.67214 |     194.69626 |     193.50211 |       1.32235 |      -2.05405 |     195.62775 |      -0.91179 |      -3.41913 |      41.90817 |       2.76327 |     452.71637 |       0.28084 |       1.00000 |     473.17999 |      41.50000 |       3.00000 |       0.97060 |     140.14755 |     585.11847 |    2231.21777 |    2231.21777 |    1721.00000 |     125.55000 |     159.63908 |       0.00000 |    2006.18909 |    2558.00024 |       0.00000 |     186.44891 |      95.79234 |      62.85330 |      70.62985 |       5.20967 |      -0.22054 |       9.56024 |       4.74419 |       1.35890 |       1.52436 |       0.14259 |       0.12116 | 
    744.28778 |     692.90881 |     692.90881 |       0.00000 |       9.66247 |      10.66247 |       7.82624 |      43.88165 |      54.16789 |      54.21780 |      51.42926 |      50.49810 |      62.39273 |      59.19282 |       0.00000 |       0.00000 |       0.09069 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.01403 |       0.00989 |       0.09265 |       0.90694 |       0.07000 |       0.00000 |       0.00000 |       0.11855 |       0.11855 |       0.00000 |       0.00000 |       0.00000 |      -0.03617 |       0.10319 |     196.75815 |     195.56406 |       0.96827 |       0.20630 |     196.04657 |      -1.00329 |       1.73620 |      41.90726 |       2.76297 |     446.79449 |       0.33441 |       1.00000 |     467.98254 |      41.50000 |       3.00000 |       0.97046 |     141.27460 |     509.79556 |    2258.11548 |    2258.11548 |    1721.00000 |     125.55000 |     159.54341 |       0.00000 |    2006.09338 |    2558.00024 |       0.00000 |     338.12137 |     285.27847 |     194.22049 |     178.13864 |       7.82132 |       0.32502 |      16.22635 |      13.41250 |       4.16521 |       3.74834 |       0.25077 |       0.22695 | 
    749.29309 |     697.91412 |     697.91412 |       0.00000 |       9.66387 |      10.66387 |       7.82763 |      68.19855 |      71.87530 |      71.93554 |      69.10718 |      78.48150 |      82.78194 |      79.52962 |       0.00000 |       0.00000 |      -0.01980 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.02027 |       0.00609 |      -0.01315 |      -0.19804 |       0.07000 |       0.00000 |       0.00000 |       0.11855 |       0.11855 |       0.00000 |       0.00000 |       0.00000 |       0.53885 |      -0.24498 |     196.48289 |     195.28893 |       1.00163 |      -0.63787 |     197.09164 |      -0.45409 |      -0.23059 |      41.90593 |       2.76240 |     441.12790 |       0.35227 |       1.00000 |     462.05319 |      41.50000 |       3.00000 |       0.97046 |     143.65274 |     451.24020 |    2315.09546 |    2315.09546 |    1721.00000 |     125.55000 |     159.44669 |       0.00000 |    2005.99670 |    2558.00024 |       0.00000 |     548.95856 |     498.55609 |     326.42447 |     338.01395 |       6.94717 |       7.04655 |      26.50470 |      23.94203 |       6.94017 |       7.21979 |       0.37049 |       0.37574 | 
    754.29297 |     702.91394 |     702.91394 |       0.00000 |       9.66525 |      10.66525 |       7.82902 |      81.48694 |      81.56657 |      81.67299 |      75.91666 |      93.77350 |      93.98760 |      88.26817 |      -0.34638 |       0.00000 |      -0.01980 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.31299 |       0.00796 |      -0.02056 |      -0.19804 |       0.07000 |       0.00000 |       0.00000 |       0.11855 |       0.11855 |       0.00000 |       0.00000 |       0.00000 |       8.05641 |       7.43611 |     193.83545 |     192.64163 |       0.21685 |      -1.35580 |     197.54716 |       8.21092 |      -0.95579 |      41.90428 |       2.76174 |     473.09055 |      38.88647 |       1.00000 |     477.77420 |      41.50000 |       3.00000 |       0.97046 |     145.43123 |     425.20172 |    2360.70728 |    2360.70728 |    1721.00000 |     125.55000 |     159.34863 |       0.00000 |    2005.89856 |    2558.00024 |       0.00000 |     593.73529 |     534.02454 |     338.18387 |     334.88303 |      -1.62806 |       7.20701 |      40.11481 |      35.50208 |       9.33259 |       9.23772 |       0.45084 |       0.46282 | 
    759.30328 |     707.92432 |     707.92432 |       0.00000 |       9.66665 |      10.66665 |       7.83041 |      79.85526 |      79.96560 |      80.18602 |      74.06493 |      91.89580 |      92.27643 |      85.85146 |      -0.13206 |      -0.06148 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.15063 |      -0.04885 |       0.00175 |       0.00000 |       0.07000 |       0.00000 |       0.00000 |       0.11855 |       0.11855 |       0.00000 |       0.00000 |       0.00000 |       7.42893 |       4.63735 |     198.29358 |     197.09991 |       1.01541 |      -0.46743 |     200.19373 |       6.88478 |      -0.64409 |      41.90265 |       2.76099 |     571.63617 |     143.79692 |       0.00000 |     574.77130 |      41.50000 |       3.00000 |       0.97046 |     144.28429 |     426.81598 |    2351.40161 |    2351.40161 |    1721.00000 |     125.55000 |     159.25061 |       0.00000 |    2005.80066 |    2558.00024 |       0.00000 |     616.86865 |     560.18469 |     378.62119 |     387.91910 |       9.05969 |       7.76288 |      43.65028 |      38.66035 |      10.86810 |      11.30783 |       0.45160 |       0.44884 | 
    764.30054 |     712.92157 |     712.92157 |       0.00000 |       9.66803 |      10.66803 |       7.83180 |      80.51555 |      80.81793 |      81.12660 |      75.77272 |      92.65564 |      93.35883 |      87.69216 |      -0.15649 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.17263 |       0.00823 |       0.00367 |       0.00000 |       0.07000 |       0.00000 |       0.00000 |       0.11855 |       0.11855 |       0.00000 |       0.00000 |       0.00000 |       6.57194 |       2.61744 |     200.50577 |     199.31230 |       0.86249 |      -0.43722 |     203.34758 |       6.08736 |      -0.42307 |      41.90104 |       2.76012 |     643.52313 |     220.79025 |       0.00000 |     649.47540 |      41.50000 |       3.00000 |       0.97046 |     143.98083 |     422.49878 |    2355.01099 |    2355.01099 |    1721.00000 |     125.55000 |     159.15288 |       0.00000 |    2005.70288 |    2558.00024 |       0.00000 |     611.44812 |     566.86853 |     384.22556 |     376.93283 |       7.51896 |       7.02152 |      42.60688 |      39.00514 |      11.02892 |      10.75874 |       0.45331 |       0.45512 | 
    769.30957 |     717.93060 |     717.93060 |       0.00000 |       9.66943 |      10.66943 |       7.83319 |      81.56425 |      81.38577 |      81.78381 |      76.73931 |      93.86246 |      94.11514 |      89.09467 |      -0.11866 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.14785 |       0.00821 |       0.00390 |       0.00000 |       0.07000 |       0.00000 |       0.00000 |       0.11855 |       0.11855 |       0.00000 |       0.00000 |       0.00000 |       8.27303 |       2.41309 |     202.73357 |     201.54033 |       1.08450 |      -0.40902 |     206.01801 |       7.60968 |      -0.37411 |      41.89943 |       2.75913 |     716.24182 |     300.02155 |       0.00000 |     719.87665 |      41.50000 |       3.00000 |       0.97046 |     143.68646 |     420.10184 |    2358.14014 |    2358.14014 |    1721.00000 |     125.55000 |     159.05519 |       0.00000 |    2005.60522 |    2558.00024 |       0.00000 |     634.80872 |     590.02759 |     409.16946 |     401.95547 |       9.48232 |       8.86106 |      44.89343 |      41.16134 |      11.96451 |      11.68239 |       0.46599 |       0.46754 | 
    774.30939 |     722.93042 |     722.93042 |       0.00000 |       9.67081 |      10.67081 |       7.83458 |      81.47781 |      81.90797 |      82.40118 |      78.01731 |      93.76299 |      94.82558 |      90.17493 |      -0.17954 |      -0.00041 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.18993 |       0.00794 |       0.00407 |       0.00000 |       0.07000 |       0.00000 |       0.00000 |       0.11855 |       0.11855 |       0.00000 |       0.00000 |       0.00000 |       5.75485 |       2.00526 |     204.59013 |     203.39716 |       0.66280 |      -0.43977 |     208.12602 |       5.35943 |      -0.40813 |      41.89785 |       2.75804 |     792.74841 |     383.71356 |       0.00000 |     799.55444 |      41.50000 |       3.00000 |       0.97046 |     143.31487 |     415.83148 |    2359.85400 |    2359.85400 |    1721.00000 |     125.55000 |     158.95770 |       0.00000 |    2005.50769 |    2558.00024 |       0.00000 |     611.19635 |     568.12128 |     376.92392 |     369.31992 |       5.94600 |       5.54907 |      42.06040 |      38.66019 |      10.65999 |      10.38859 |       0.45844 |       0.46045 | 
